format,k,x,quantized,abs_error,rel_error
bf16_like,6.300000,1.9952623149689236e6,1.9988480000000000e6,3.5856850310764275e3,1.7970995613838751e-3
bf16_like,6.400000,2.5118864315096335e6,2.5067520000000000e6,5.1344315096335486e3,2.0440540007008899e-3
bf16_like,6.500000,3.1622776601684438e6,3.1621120000000000e6,1.6566016844380647e2,5.2386344984956925e-5
bf16_like,6.600000,3.9810717055350505e6,3.9813120000000000e6,2.4029446494951844e2,6.0359240607353793e-5
bf16_like,6.700000,5.0118723362728171e6,5.0135040000000000e6,1.6316637271828949e3,3.2555971455496322e-4
bf16_like,6.800000,6.3095734448020458e6,6.3242240000000000e6,1.4650555197954178e4,2.3219565199012939e-3
bf16_like,6.900000,7.9432823472429514e6,7.9298560000000000e6,1.3426347242951393e4,1.6902769731723774e-3
bf16_like,7.000000,1.0000000000000164e7,1.0027008000000000e7,2.7007999999836087e4,2.7007999999835645e-3
bf16_like,7.100000,1.2589254117941868e7,1.2582912000000000e7,6.3421179418675601e3,5.0377233491767745e-4
bf16_like,7.200000,1.5848931924611369e7,1.5859712000000000e7,1.0780075388630852e4,6.8017677405067089e-4
bf16_like,7.300000,1.9952623149689075e7,1.9922944000000000e7,2.9679149689074606e4,1.4874810929076812e-3
bf16_like,7.400000,2.5118864315096129e7,2.5165824000000000e7,4.6959684903871268e4,1.8694987287163724e-3
bf16_like,7.500000,3.1622776601684183e7,3.1588352000000000e7,3.4424601684182882e4,1.0886014886608494e-3
bf16_like,7.600000,3.9810717055350184e7,3.9845888000000000e7,3.5170944649815559e4,8.8345418649245146e-4
bf16_like,7.700000,5.0118723362727761e7,5.0069504000000000e7,4.9219362727761269e4,9.8205539617484891e-4
bf16_like,7.800000,6.3095734448019944e7,6.3176704000000000e7,8.0969551980055869e4,1.2832809172981555e-3
bf16_like,7.900000,7.9432823472428858e7,7.9691776000000000e7,2.5895252757114172e5,3.2600191740763712e-3
bf16_like,8.000000,1.0000000000000082e8,1.0013900800000000e8,1.3900799999918044e5,1.3900799999917929e-3
bf16_like,8.100000,1.2589254117941765e8,1.2582912000000000e8,6.3421179417654872e4,5.0377233490957359e-4
bf16_like,8.200000,1.5848931924611238e8,1.5833497600000000e8,1.5434324611237645e5,9.7384004705517325e-4
bf16_like,8.300000,1.9952623149688911e8,1.9922944000000000e8,2.9679149688911438e5,1.4874810928995157e-3
bf16_like,8.400000,2.5118864315095925e8,2.5165824000000000e8,4.6959684904074669e5,1.8694987287244851e-3
bf16_like,8.500000,3.1622776601683921e8,3.1666995200000000e8,4.4218598316079378e5,1.3983148561889638e-3
bf16_like,8.600000,3.9810717055349857e8,3.9845888000000000e8,3.5170944650143385e5,8.8345418650069335e-4
bf16_like,8.700000,5.0118723362727350e8,5.0121932800000000e8,3.2094372726500034e4,6.4036692423750371e-5
bf16_like,8.800000,6.3095734448019433e8,6.2914560000000000e8,1.8117444801943302e6,2.8714214931389878e-3
bf16_like,8.900000,7.9432823472428215e8,7.9272345600000000e8,1.6047787242821455e6,2.0202967163054169e-3
bf16_like,9.000000,1.0000000000000000e9,9.9824435200000000e8,1.7556480000000000e6,1.7556480000000001e-3
bf16_like,9.100000,1.2589254117941661e9,1.2582912000000000e9,6.3421179416608810e5,5.0377233490126860e-4
bf16_like,9.200000,1.5848931924611108e9,1.5854469120000000e9,5.5371953888916969e5,3.4937340984430817e-4
bf16_like,9.300000,1.9952623149688747e9,1.9964887040000000e9,1.2263890311253071e6,6.1465052586052494e-4
bf16_like,9.400000,2.5118864315095720e9,2.5165824000000000e9,4.6959684904279709e6,1.8694987287326632e-3
bf16_like,9.500000,3.1622776601683664e9,3.1541166080000000e9,8.1610521683664322e6,2.5807512955493984e-3
bf16_like,9.600000,3.9810717055349531e9,3.9762001920000000e9,4.8715135349531174e6,1.2236688749364065e-3
bf16_like,9.700000,5.0118723362726946e9,4.9996103680000000e9,1.2261968272694588e7,2.4465843201851695e-3
bf16_like,9.800000,6.3095734448018913e9,6.3082332160000000e9,1.3402288018913269e6,2.1241195044578921e-4
bf16_like,9.900000,7.9432823472427568e9,7.9524003840000000e9,9.1180367572431564e6,1.1478928179366778e-3
bf16_like,10.000000,9.9999999999999180e9,9.9992207360000000e9,7.7926399991798401e5,7.7926399991799040e-5
bf16_like,10.100000,1.2589254117941559e10,1.2616466432000000e10,2.7212314058441162e7,2.1615509388804512e-3
bf16_like,10.200000,1.5848931924610979e10,1.5837691904000000e10,1.1240020610979080e7,7.0919735566060693e-4
bf16_like,10.300000,1.9952623149688583e10,1.9998441472000000e10,4.5818322311416626e7,2.2963558208701873e-3
bf16_like,10.400000,2.5118864315095512e10,2.5098715136000000e10,2.0149179095512390e7,8.0215326786902048e-4
bf16_like,10.500000,3.1622776601683407e10,3.1675383808000000e10,5.2607206316593170e7,1.6635859329883348e-3
bf16_like,10.600000,3.9810717055349205e10,3.9728447488000000e10,8.2269567349205017e7,2.0665180995063435e-3
bf16_like,10.700000,5.0118723362726532e10,5.0197430272000000e10,7.8706909273468018e7,1.5704093000102756e-3
bf16_like,10.800000,6.3095734448018394e10,6.3082332160000000e10,1.3402288018394470e7,2.1241195043756857e-4
bf16_like,10.900000,7.9432823472426910e10,7.9456894976000000e10,2.4071503573089600e7,3.0304227548257062e-4
bf16_like,11.000000,9.9999999999998367e10,9.9857989632000000e10,1.4201036799836731e8,1.4201036799836963e-3
bf16_like,11.100000,1.2589254117941455e11,1.2562779340800000e11,2.6474777141455078e8,2.1029662991491134e-3
bf16_like,11.200000,1.5848931924610849e11,1.5891378995200000e11,4.2447070589151001e8,2.6782290939894511e-3
bf16_like,11.300000,1.9952623149688422e11,1.9971597926400000e11,1.8974776711578369e8,9.5099158487713315e-4
bf16_like,11.400000,2.5118864315095309e11,2.5125558681600000e11,6.6943665046905518e7,2.6650753078305127e-4
bf16_like,11.500000,3.1622776601683148e11,3.1568009625600000e11,5.4766976083148193e8,1.7318838498271900e-3
bf16_like,11.600000,3.9810717055348877e11,3.9728447488000000e11,8.2269567348876953e8,2.0665180994981201e-3
bf16_like,11.700000,5.0118723362726123e11,5.0036368998400000e11,8.2354364326123047e8,1.6431855961313441e-3
bf16_like,11.800000,6.3095734448017883e11,6.3136019251200000e11,4.0284803182116699e8,6.3847110322974012e-4
bf16_like,11.900000,7.9432823472426270e11,7.9456894976000000e11,2.4071503573730469e8,3.0304227549064115e-4
bf16_like,12.000000,9.9999999999997546e11,1.0007273799680000e12,7.2737996802453613e8,7.2737996802455396e-4
bf16_like,12.100000,1.2589254117941353e12,1.2627203850240000e12,3.7949732298647461e9,3.0144543865044454e-3
bf16_like,12.200000,1.5848931924610720e12,1.5891378995200000e12,4.2447070589279785e9,2.6782290939975986e-3
bf16_like,12.300000,1.9952623149688257e12,1.9928648253440000e12,2.3974896248256836e9,1.2015911927165037e-3
bf16_like,12.400000,2.5118864315095103e12,2.5082609008640000e12,3.6255306455102539e9,1.4433497470391218e-3
bf16_like,12.500000,3.1622776601682886e12,3.1610959298560000e12,1.1817303122885742e9,3.7369593668940682e-4
bf16_like,12.600000,3.9810717055348555e12,3.9857296506880000e12,4.6579451531445312e9,1.1700229228899905e-3
bf16_like,12.700000,5.0118723362725713e12,5.0165218017280000e12,4.6494654554287109e9,9.2769032079668067e-4
bf16_like,12.800000,6.3095734448017363e12,6.3221918597120000e12,1.2618414910263672e10,1.9998839890927327e-3
bf16_like,12.900000,7.9432823472425615e12,7.9370995630080000e12,6.1827842345615234e9,7.7836641885300996e-4
bf16_like,13.000000,9.9999999999996719e12,1.0033043603456000e13,3.3043603456328125e10,3.3043603456329208e-3
bf16_like,13.100000,1.2589254117941250e13,1.2575664242688000e13,1.3589875253250000e10,1.0794821620037631e-3
bf16_like,13.200000,1.5848931924610590e13,1.5874199126016000e13,2.5267201405410156e10,1.5942526301204348e-3
bf16_like,13.300000,1.9952623149688094e13,1.9928648253440000e13,2.3974896248093750e10,1.2015911927083399e-3
bf16_like,13.400000,2.5118864315094898e13,2.5151328485376000e13,3.2464170281101562e10,1.2924218974976740e-3
bf16_like,13.500000,3.1622776601682629e13,3.1610959298560000e13,1.1817303122628906e10,3.7369593668128799e-4
bf16_like,13.600000,3.9810717055348227e13,3.9857296506880000e13,4.6579451531773438e10,1.1700229228982424e-3
bf16_like,13.700000,5.0118723362725305e13,5.0027779063808000e13,9.0944298917304688e10,1.8145773239097009e-3
bf16_like,13.800000,6.3095734448016844e13,6.3221918597120000e13,1.2618414910315625e11,1.9998839891009835e-3
bf16_like,13.900000,7.9432823472424969e13,7.9164837199872000e13,2.6798627255296875e11,3.3737472852894365e-3
bf16_like,14.000000,9.9999999999995906e13,1.0005555812761600e14,5.5558127620093750e10,5.5558127620096019e-4
bf16_like,14.100000,1.2589254117941147e14,1.2589408138035200e14,1.5402009405312500e9,1.2234250942129169e-5
bf16_like,14.200000,1.5848931924610459e14,1.5832967439974400e14,1.5964484636059375e11,1.0072908831963298e-3
bf16_like,14.300000,1.9952623149687931e14,1.9901160462745600e14,5.1462686942331250e11,2.5792441703654466e-3
bf16_like,14.400000,2.5118864315094691e14,2.5068865113292800e14,4.9999201801890625e11,1.9905040759284876e-3
bf16_like,14.500000,3.1622776601682369e14,3.1665934879948800e14,4.3158278266431250e11,1.3647845921327217e-3
bf16_like,14.600000,3.9810717055347900e14,3.9802320925491200e14,8.3961298567000000e10,2.1090124664238172e-4
bf16_like,14.700000,5.0118723362724894e14,5.0137730226585600e14,1.9006863860706250e11,3.7923679187012858e-4
bf16_like,14.800000,6.3095734448016338e14,6.2892065108787200e14,2.0366933922913750e12,3.2279414925732853e-3
bf16_like,14.900000,7.9432823472424312e14,7.9604641850982400e14,1.7181837855808750e12,2.1630652298005688e-3
bf16_like,15.000000,9.9999999999995088e14,9.9835655802060800e14,1.6434419793428750e12,1.6434419793429557e-3
bf16_like,15.100000,1.2589254117941045e15,1.2578413021757440e15,1.0841096183605000e12,8.6113887939995336e-4
bf16_like,15.200000,1.5848931924610330e15,1.5832967439974400e15,1.5964484635930000e12,1.0072908831881748e-3
bf16_like,15.300000,1.9952623149687768e15,1.9967131160412160e15,1.4508010724392500e12,7.2712297603934502e-4
bf16_like,15.400000,2.5118864315094485e15,2.5156826043514880e15,3.7961728420395000e12,1.5112836290764528e-3
bf16_like,15.500000,3.1622776601682110e15,3.1665934879948800e15,4.3158278266690000e12,1.3647845921409153e-3
bf16_like,15.600000,3.9810717055347575e15,3.9758340460380160e15,5.2376594967415000e12,1.3156405822732980e-3
bf16_like,15.700000,5.0118723362724480e15,4.9961808366141440e15,1.5691499658304000e13,3.1308657933562739e-3
bf16_like,15.800000,6.3095734448015820e15,6.2980026039009280e15,1.1570840900654000e13,1.8338546974498162e-3
bf16_like,15.900000,7.9432823472423670e15,7.9516680920760320e15,8.3857448336650000e12,1.0557027267923116e-3
bf16_like,16.000000,9.9999999999994280e15,9.9923616732282880e15,7.6383267711400000e12,7.6383267711404364e-4
bf16_like,16.100000,1.2589254117940992e16,1.2596005207801856e16,6.7510898608640000e12,5.3625812916453862e-4
bf16_like,16.200000,1.5848931924610332e16,1.5832967439974400e16,1.5964484635932000e13,1.0072908831883010e-3
bf16_like,16.300000,1.9952623149687848e16,1.9984723346456576e16,3.2100196768728000e13,1.6088208817410655e-3
bf16_like,16.400000,2.5118864315094692e16,2.5051272927248384e16,6.7591387846308000e13,2.6908616169278908e-3
bf16_like,16.500000,3.1622776601682500e16,3.1665934879948800e16,4.3158278266300000e13,1.3647845921285655e-3
bf16_like,16.600000,3.9810717055348224e16,3.9687971716202496e16,1.2274533914572800e14,3.0832235193120751e-3
bf16_like,16.700000,5.0118723362725504e16,5.0102545854496768e16,1.6177508228736000e13,3.2278372518897001e-4
bf16_like,16.800000,6.3095734448017360e16,6.3050394783186944e16,4.5339664830416000e13,7.1858526138197118e-4
bf16_like,16.900000,7.9432823472425936e16,7.9375943432404992e16,5.6880040020944000e13,7.1607727806237637e-4
bf16_like,17.000000,9.9999999999997552e16,1.0020509170899354e17,2.0509170899598400e14,2.0509170899598904e-3
bf16_like,17.100000,1.2589254117941405e17,1.2610078956637389e17,2.0824838695984000e14,1.6541757359799230e-3
bf16_like,17.200000,1.5848931924610851e17,1.5875188686480998e17,2.6256761870147200e14,1.6566896744237166e-3
bf16_like,17.300000,1.9952623149688502e17,1.9928428351114445e17,2.4194798574057600e14,1.2126124165501178e-3
bf16_like,17.400000,2.5118864315095514e17,2.5107567922590515e17,1.1296392504998400e14,4.4971748576266976e-4
bf16_like,17.500000,3.1622776601683533e17,3.1525197391593472e17,9.7579210090060800e14,3.0857255616467873e-3
bf16_like,17.600000,3.9810717055349530e17,3.9856856702228890e17,4.6139646879360000e14,1.1589755295090829e-3
bf16_like,17.700000,5.0118723362727149e17,5.0215135845181030e17,9.6412482453881600e14,1.9236819293282860e-3
bf16_like,17.800000,6.3095734448019430e17,6.3050394783186944e17,4.5339664832486400e14,7.1858526141476125e-4
bf16_like,17.900000,7.9432823472428544e17,7.9263353441720730e17,1.6947003070781440e15,2.1335012819560435e-3
bf16_like,18.000000,1.0000000000000082e18,9.9979911727625011e17,2.0088272375808000e14,2.0088272375807836e-4
bf16_like,18.100000,1.2589254117941816e18,1.2610078956637389e18,2.0824838695572480e15,1.6541757359471807e-3
bf16_like,18.200000,1.5848931924611369e18,1.5852670688344146e18,3.7387637327769600e14,2.3590004364717706e-4
bf16_like,18.300000,1.9952623149689155e18,1.9995982345525002e18,4.3359195835847680e15,2.1731075413271251e-3
bf16_like,18.400000,2.5118864315096335e18,2.5040013928179958e18,7.8850386916377600e15,3.1390904432326916e-3
bf16_like,18.500000,3.1622776601684567e18,3.1705341376688292e18,8.2564775003724800e15,2.6109274351110118e-3
bf16_like,18.600000,3.9810717055350830e18,3.9811820705955185e18,1.1036506043545600e14,2.7722449782054903e-5
bf16_like,18.700000,5.0118723362728786e18,5.0080027856359916e18,3.8695506368870400e15,7.7207685616442984e-4
bf16_like,18.800000,6.3095734448021494e18,6.3050394783186944e18,4.5339664834549760e15,7.1858526144743986e-4
bf16_like,18.900000,7.9432823472431135e18,7.9263353441720730e18,1.6947003071040512e16,2.1335012819885891e-3
bf16_like,19.000000,1.0000000000000410e19,1.0016005571271983e19,1.6005571271573504e16,1.6005571271572848e-3
bf16_like,19.100000,1.2589254117942229e19,1.2610078956637389e19,2.0824838695159808e16,1.6541757359143467e-3
bf16_like,19.200000,1.5848931924611887e19,1.5852670688344146e19,3.7387637322588160e15,2.3590004361447668e-4
bf16_like,19.300000,1.9952623149689807e19,1.9887895954468110e19,6.4727195221696512e16,3.2440443913612830e-3
bf16_like,19.400000,2.5118864315097158e19,2.5076042725198922e19,4.2821589898235904e16,1.7047581992987995e-3
bf16_like,19.500000,3.1622776601685602e19,3.1561226188612436e19,6.1550413073166336e16,1.9463949623539853e-3
bf16_like,19.600000,3.9810717055352136e19,3.9775791908936221e19,3.4925146415915008e16,8.7728001400617039e-4
bf16_like,19.700000,5.0118723362730426e19,5.0152085450397843e19,3.3362087667417088e16,6.6566116271481082e-4
bf16_like,19.800000,6.3095734448023560e19,6.3122452377224872e19,2.6717929201311744e16,4.2345064107814133e-4
bf16_like,19.900000,7.9432823472433742e19,7.9551583817872441e19,1.1876034543869952e17,1.4951041678622182e-3
bf16_like,20.000000,1.0000000000000736e20,9.9727710148492263e19,2.7228985151509299e17,2.7228985151507294e-3
f32_like,-20.000000,9.9999999999999995e-21,9.9999996826552254e-21,3.1734477406256483e-28,3.1734477406256485e-8
f32_like,-19.900000,1.2589254117941713e-20,1.2589254330118064e-20,2.1217635115596509e-28,1.6853766646395646e-8
f32_like,-19.800000,1.5848931924611240e-20,1.5848932401706596e-20,4.7709535610970959e-28,3.0102681895481249e-8
f32_like,-19.700000,1.9952623149688993e-20,1.9952623888196183e-20,7.3850718997257802e-28,3.7013037555620318e-8
f32_like,-19.600000,2.5118864315096130e-20,2.5118864414427080e-20,9.9330950310020788e-29,3.9544363576311890e-9
f32_like,-19.500000,3.1622776601684310e-20,3.1622775544604131e-20,1.0570801792135600e-27,3.3427810357337729e-8
f32_like,-19.400000,3.9810717055350505e-20,3.9810716542014041e-20,5.1333646459731241e-28,1.2894429002210618e-8
f32_like,-19.300000,5.0118723362728377e-20,5.0118724680571629e-20,1.3178432515375994e-27,2.6294429768289659e-8
f32_like,-19.200000,6.3095734448020972e-20,6.3095734463108130e-20,1.5087157405346290e-29,2.3911533065321985e-10
f32_like,-19.100000,7.9432823472430495e-20,7.9432822979668920e-20,4.9276157444549129e-28,6.2035006802511400e-9
f32_like,-19.000000,1.0000000000000327e-19,9.9999996826552254e-20,3.1734510177158193e-27,3.1734510177157155e-8
f32_like,-18.900000,1.2589254117942125e-19,1.2589254653235491e-19,5.3529336596603936e-27,4.2519863444740756e-8
f32_like,-18.800000,1.5848931924611756e-19,1.5848931755471743e-19,1.6914001383730962e-27,1.0672013397612784e-8
f32_like,-18.700000,1.9952623149689646e-19,1.9952622595726476e-19,5.5396316955029638e-27,2.7763926847829684e-8
f32_like,-18.600000,2.5118864315096954e-19,2.5118864414427080e-19,9.9330125771263347e-28,3.9544035321518857e-9
f32_like,-18.500000,3.1622776601685346e-19,3.1622776190838984e-19,4.1084636204755842e-27,1.2992102724643801e-8
f32_like,-18.400000,3.9810717055351808e-19,3.9810716542014041e-19,5.1333776700743730e-27,1.2894461717273405e-8
f32_like,-18.300000,5.0118723362730019e-19,5.0118723388101922e-19,2.5371902568216065e-28,5.0623601053420824e-10
f32_like,-18.200000,6.3095734448023043e-19,6.3095734463108130e-19,1.5085087030656073e-28,2.3908251742568833e-10
f32_like,-18.100000,7.9432823472433090e-19,7.9432825564608334e-19,2.0921752445921201e-26,2.6338925813435337e-8
f32_like,-18.000000,1.0000000000000654e-18,1.0000000458137050e-18,4.5813639605175594e-26,4.5813639605172599e-8
f32_like,-17.900000,1.2589254117942538e-18,1.2589253619259725e-18,4.9868281235573582e-26,3.9611783802584455e-8
f32_like,-17.800000,1.5848931924612276e-18,1.5848931496977801e-18,4.2763447477973326e-26,2.6981911261518323e-8
f32_like,-17.700000,1.9952623149690300e-18,1.9952624146690125e-18,9.9699982513341439e-26,4.9968358428545251e-8
f32_like,-17.600000,2.5118864315097775e-18,2.5118863380451314e-18,9.3464646036617756e-26,3.7208945780419111e-8
f32_like,-17.500000,3.1622776601686379e-18,3.1622775673851101e-18,9.2783527815461588e-26,2.9340727724242161e-8
f32_like,-17.400000,3.9810717055353111e-18,3.9810718092977689e-18,1.0376245786378822e-25,2.6063951000811201e-8
f32_like,-17.300000,5.0118723362731654e-18,5.0118724422077687e-18,1.0593460331449779e-25,2.1136732184457614e-8
f32_like,-17.200000,6.3095734448025109e-18,6.3095732395156598e-18,2.0528685108747434e-25,3.2535773279028659e-8
f32_like,-17.100000,7.9432823472435692e-18,7.9432822462681037e-18,1.0097546544130885e-25,1.2712057941179538e-8
f32_like,-17.000000,1.0000000000000982e-17,9.9999998377515902e-18,1.6224939192666332e-25,1.6224939192664740e-8
f32_like,-16.900000,1.2589254117942949e-17,1.2589253826054878e-17,2.9188807059611502e-25,2.3185493585366497e-8
f32_like,-16.800000,1.5848931924612793e-17,1.5848932737748720e-17,8.1313592713021117e-25,5.1305408528346429e-8
f32_like,-16.700000,1.9952623149690950e-17,1.9952623733099818e-17,5.8340886789257935e-25,2.9239707657266903e-8
f32_like,-16.600000,2.5118864315098596e-17,2.5118864621222233e-17,3.0612363724683567e-25,1.2187001506386937e-8
f32_like,-16.500000,3.1622776601687413e-17,3.1622777328212326e-17,7.2652491311224533e-25,2.2974735022903632e-8
f32_like,-16.400000,3.9810717055354416e-17,3.9810717265797077e-17,2.1044266107472422e-25,5.2860806496430676e-9
f32_like,-16.300000,5.0118723362733295e-17,5.0118724422077687e-17,1.0593443922526653e-24,2.1136699444350979e-8
f32_like,-16.200000,6.3095734448027167e-17,6.3095735703879048e-17,1.2558518809034427e-24,1.9903910967831041e-8
f32_like,-16.100000,7.9432823472438292e-17,7.9432824117042262e-17,6.4460396991716994e-25,8.1150831827202452e-9
f32_like,-16.000000,1.0000000000001268e-16,1.0000000168623835e-16,1.6862256713246960e-24,1.6862256713244822e-8
f32_like,-15.900000,1.2589254117943259e-16,1.2589253495182633e-16,6.2276062592315873e-24,4.9467634864526890e-8
f32_like,-15.800000,1.5848931924613118e-16,1.5848931414259740e-16,5.1035337774345893e-24,3.2201121196746954e-8
f32_like,-15.700000,1.9952623149691277e-16,1.9952623402227573e-16,2.5253629623364971e-24,1.2656796769980449e-8
f32_like,-15.600000,2.5118864315098902e-16,2.5118865282966723e-16,9.6786782160565704e-24,3.8531511992915761e-8
f32_like,-15.500000,3.1622776601687673e-16,3.1622776004723346e-16,5.9696432705017864e-24,1.8877669553479984e-8
f32_like,-15.400000,3.9810717055354576e-16,3.9810717927541567e-16,8.7218699087977498e-24,2.1908346681298098e-8
f32_like,-15.300000,5.0118723362733299e-16,5.0118722436844217e-16,9.2588908157238666e-24,1.8473915923023062e-8
f32_like,-15.200000,6.3095734448026914e-16,6.3095733056901088e-16,1.3911258253516420e-23,2.2047858504564002e-8
f32_like,-15.100000,7.9432823472437639e-16,7.9432822793553282e-16,6.7888435689223721e-24,8.5466476856107604e-9
f32_like,-15.000000,1.0000000000001186e-15,1.0000000036274937e-15,3.6273751214823125e-24,3.6273751214818822e-9
f32_like,-14.900000,1.2589254117943156e-15,1.2589253759880429e-15,3.5806272636819606e-23,2.8441933335657911e-8
f32_like,-14.800000,1.5848931924612989e-15,1.5848931943655332e-15,1.9042342973413950e-24,1.2014906155184926e-9
f32_like,-14.700000,1.9952623149691113e-15,1.9952623402227573e-15,2.5253645992228754e-23,1.2656804973846110e-8
f32_like,-14.600000,2.5118864315098696e-15,2.5118863694779947e-15,6.2031874939232074e-23,2.4695334216183227e-8
f32_like,-14.500000,3.1622776601687415e-15,3.1622776534118938e-15,6.7568476664294473e-24,2.1367028428708239e-9
f32_like,-14.400000,3.9810717055354254e-15,3.9810717927541567e-15,8.7218731234059386e-23,2.1908354756028965e-8
f32_like,-14.300000,5.0118723362732889e-15,5.0118723495635401e-15,1.3290251270315948e-23,2.6517537516125696e-9
f32_like,-14.200000,6.3095734448026395e-15,6.3095734115692272e-15,3.3233412260772139e-23,5.2671408854345566e-9
f32_like,-14.100000,7.9432823472436990e-15,7.9432827028718019e-15,3.5562810282173590e-22,4.4770925579038251e-8
f32_like,-14.000000,1.0000000000001104e-14,9.9999998245167004e-15,1.7548440395164827e-22,1.7548440395162890e-8
f32_like,-13.900000,1.2589254117943052e-14,1.2589254183396903e-14,6.5453851388593597e-23,5.1991842229401320e-9
f32_like,-13.800000,1.5848931924612858e-14,1.5848931731897095e-14,1.9271576249482042e-22,1.2159542574319429e-8
f32_like,-13.700000,1.9952623149690952e-14,1.9952623402227573e-14,2.5253662163877311e-22,1.2656813078870017e-8
f32_like,-13.600000,2.5118864315098492e-14,2.5118863694779947e-14,6.2031854507734629e-22,2.4695326082257790e-8
f32_like,-13.500000,3.1622776601687159e-14,3.1622775687085991e-14,9.1460116832766152e-22,2.8922228425661557e-8
f32_like,-13.400000,3.9810717055353928e-14,3.9810717927541567e-14,8.7218763892900862e-22,2.1908362959559223e-8
f32_like,-13.300000,5.0118723362732477e-14,5.0118722648602454e-14,7.1413002276574833e-22,1.4248767224122164e-8
f32_like,-13.200000,6.3095734448025879e-14,6.3095734962725220e-14,5.1469934056161097e-22,8.1574348102023674e-9
f32_like,-13.100000,7.9432823472436337e-14,7.9432825334652124e-14,1.8622157868855879e-21,2.3443907763542963e-8
f32_like,-13.000000,1.0000000000001023e-13,9.9999998245167004e-14,1.7548432222565849e-21,1.7548432222564053e-8
f32_like,-12.900000,1.2589254117942950e-13,1.2589254183396903e-13,6.5453952678333828e-22,5.1991922686702291e-9
f32_like,-12.800000,1.5848931924612730e-13,1.5848932409523453e-13,4.8491072341963086e-21,3.0595798235878896e-8
f32_like,-12.700000,1.9952623149690786e-13,1.9952622724601216e-13,4.2508957081942143e-21,2.1304946604276902e-8
f32_like,-12.600000,2.5118864315098289e-13,2.5118863694779947e-13,6.2031834186677710e-21,2.4695317992299520e-8
f32_like,-12.500000,3.1622776601686897e-13,3.1622775687085991e-13,9.1460090579475226e-21,2.8922220123642256e-8
f32_like,-12.400000,3.9810717055353600e-13,3.9810716572288851e-13,4.8306474851173535e-21,1.2134037873270976e-8
f32_like,-12.300000,5.0118723362732064e-13,5.0118725359107885e-13,1.9963758211800384e-20,3.9832934425151971e-8
f32_like,-12.200000,6.3095734448025361e-13,6.3095736317977935e-13,1.8699525736612453e-20,2.9636751042205629e-8
f32_like,-12.100000,7.9432823472435688e-13,7.9432825334652124e-13,1.8622164356447963e-20,2.3443915930937689e-8
f32_like,-12.000000,1.0000000000000941e-12,9.9999999600419720e-13,3.9958968875871781e-21,3.9958968875868017e-9
f32_like,-11.900000,1.2589254117942846e-12,1.2589253641295817e-12,4.7664702956099665e-20,3.7861419357772359e-8
f32_like,-11.800000,1.5848931924612600e-12,1.5848932409523453e-12,4.8491085266660157e-20,3.0595806390811687e-8
f32_like,-11.700000,1.9952623149690625e-12,1.9952622453550672e-12,6.9613995238208414e-20,3.4889645695176582e-8
f32_like,-11.600000,2.5118864315098081e-12,2.5118865321083206e-12,1.0059851248683230e-19,4.0048989168019834e-8
f32_like,-11.500000,3.1622776601686637e-12,3.1622777313389250e-12,7.1170261243718777e-20,2.2506012719933907e-8
f32_like,-11.400000,3.9810717055353274e-12,3.9810715488086679e-12,1.5672665948505871e-19,3.9367956941630611e-8
f32_like,-11.300000,5.0118723362731654e-12,5.0118724274905713e-12,9.1217405864976916e-20,1.8200265239159362e-8
f32_like,-11.200000,6.3095734448024847e-12,6.3095735233775763e-12,7.8575091614413983e-20,1.2453312779668214e-8
f32_like,-11.100000,7.9432823472435032e-12,7.9432823166247779e-12,3.0618725299393939e-20,3.8546691356148660e-9
f32_like,-11.000000,1.0000000000000859e-11,9.9999999600419720e-12,3.9958886884824736e-20,3.9958886884821303e-9
f32_like,-10.900000,1.2589254117942742e-11,1.2589254291817120e-11,1.7387437773177937e-19,1.3811332752745548e-8
f32_like,-10.800000,1.5848931924612471e-11,1.5848931542161715e-11,3.8245075607483126e-19,2.4131011344739732e-8
f32_like,-10.700000,1.9952623149690460e-11,1.9952622887231541e-11,2.6245891859799471e-19,1.3154105935292345e-8
f32_like,-10.600000,2.5118864315097875e-11,2.5118863586359730e-11,7.2873814512112449e-19,2.9011588102855078e-8
f32_like,-10.500000,3.1622776601686379e-11,3.1622777313389250e-11,7.1170287093112919e-19,2.2506020894230251e-8
f32_like,-10.400000,3.9810717055352952e-11,3.9810717222810155e-11,1.6745720262805961e-19,4.2063347513993925e-9
f32_like,-10.300000,5.0118723362731245e-11,5.0118721672820499e-11,1.6899107465718966e-18,3.3718152282955598e-8
f32_like,-10.200000,6.3095734448024336e-11,6.3095736968499239e-11,2.5204749026464812e-18,3.9946835149731785e-8
f32_like,-10.100000,7.9432823472434383e-11,7.9432821431524303e-11,2.0409100795047187e-18,2.5693535622751430e-8
f32_like,-10.000000,1.0000000000000777e-10,1.0000000133514320e-10,1.3351354246156495e-18,1.3351354246155458e-8
f32_like,-9.900000,1.2589254117942641e-10,1.2589254638761815e-10,5.2081917406289537e-18,4.1370137514390615e-8
f32_like,-9.800000,1.5848931924612342e-10,1.5848931889106410e-10,3.5505931632499131e-19,2.2402728336135238e-9
f32_like,-9.700000,1.9952623149690297e-10,1.9952622887231541e-10,2.6245875510057676e-18,1.3154097741010592e-8
f32_like,-9.600000,2.5118864315097671e-10,2.5118865321083206e-10,1.0059855350658963e-17,4.0049005498280017e-8
